lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label
0.0,0.0,0.0,0.32925233244895935,-0.2983928620815277,-0.24434520304203033,0.5113750696182251,-0.6928317546844482,-0.3990607261657715,0.5176125168800354,-1.0149266719818115,-0.5455567240715027,0.5042197704315186,-1.302750825881958,-0.6728202700614929,0.19907771050930023,-1.01985764503479,-0.2402074635028839,0.3072936534881592,-1.1854979991912842,-0.5475800633430481,0.3179100751876831,-0.8933115005493164,-0.7503999471664429,0.3069438934326172,-0.6259662508964539,-0.852736234664917,-0.07862437516450882,-0.9719752073287964,-0.22153447568416595,0.07111483812332153,-1.0743095874786377,-0.5506458282470703,0.09839499741792679,-0.7151917219161987,-0.6876469850540161,0.11418641358613968,-0.4070965349674225,-0.726158857345581,-0.32508760690689087,-0.9008373618125916,-0.24295055866241455,-0.14419393241405487,-0.9191395044326782,-0.5323379635810852,-0.10604438185691833,-0.5859767198562622,-0.5906243920326233,-0.09532611072063446,-0.31025317311286926,-0.5671297907829285,-0.5482611656188965,-0.8062671422958374,-0.28585585951805115,-0.40434563159942627,-0.8050891757011414,-0.4551471471786499,-0.31420400738716125,-0.5578307509422302,-0.47932735085487366,-0.2736584544181824,-0.362146258354187,-0.4601985514163971,A
0.0,0.0,0.0,0.38867107033729553,-0.1539180725812912,-0.18364383280277252,0.725435197353363,-0.6145514249801636,-0.2266216278076172,0.8013244867324829,-1.0403392314910889,-0.2572527527809143,0.7882481813430786,-1.3908628225326538,-0.2634800970554352,0.4576477110385895,-1.0118745565414429,-0.08148617297410965,0.5269448161125183,-1.2928597927093506,-0.31616416573524475,0.46481552720069885,-0.9725549221038818,-0.43526574969291687,0.4235621988773346,-0.6738436222076416,-0.4586019515991211,0.17446383833885193,-0.982916533946991,-0.05857449024915695,0.24803584814071655,-1.2604591846466064,-0.32508137822151184,0.21137945353984833,-0.8534008264541626,-0.38341471552848816,0.2070271521806717,-0.5236629843711853,-0.336995929479599,-0.10154812037944794,-0.9150534868240356,-0.07505333423614502,-0.033296018838882446,-1.0990575551986694,-0.3556338846683502,-0.019698528572916985,-0.6735247373580933,-0.31650224328041077,0.007833636365830898,-0.3862127661705017,-0.19415263831615448,-0.38439032435417175,-0.8180774450302124,-0.10190388560295105,-0.29640820622444153,-0.9427484273910522,-0.3005995452404022,-0.24615353345870972,-0.6190429925918579,-0.26221370697021484,-0.19898292422294617,-0.4039056897163391,-0.16519695520401,A
0.0,0.0,0.0,0.3934849500656128,-0.14720313251018524,-0.17610597610473633,0.7263052463531494,-0.6225733757019043,-0.21031613647937775,0.793182909488678,-1.0618624687194824,-0.23424988985061646,0.7784146070480347,-1.4214695692062378,-0.23719267547130585,0.46241140365600586,-1.00692617893219,-0.07639185339212418,0.5370806455612183,-1.3001618385314941,-0.3069100081920624,0.47248920798301697,-0.9840562343597412,-0.42228108644485474,0.4249242842197418,-0.6801227927207947,-0.4426293671131134,0.17394547164440155,-0.983143150806427,-0.056265346705913544,0.2519943118095398,-1.2645995616912842,-0.3169260621070862,0.2068241536617279,-0.8546121716499329,-0.3742528557777405,0.19471475481987,-0.5201167464256287,-0.32899537682533264,-0.10740725696086884,-0.912882387638092,-0.07454025000333786,-0.039106935262680054,-1.1285866498947144,-0.3541437089443207,-0.037273112684488297,-0.6938313841819763,-0.3119526207447052,-0.015308822505176067,-0.39449191093444824,-0.18850238621234894,-0.39691343903541565,-0.8102046847343445,-0.10210248082876205,-0.31657981872558594,-0.9637607336044312,-0.30423787236213684,-0.26985523104667664,-0.640292227268219,-0.26357197761535645,-0.22479741275310516,-0.4161175787448883,-0.16482026875019073,A
0.0,0.0,0.0,0.38767725229263306,-0.16363193094730377,-0.1784764677286148,0.7277423739433289,-0.6092348098754883,-0.22172997891902924,0.8118912577629089,-1.038697361946106,-0.25712302327156067,0.8079187870025635,-1.393620491027832,-0.2680518329143524,0.48378461599349976,-1.0023300647735596,-0.07289530336856842,0.5425551533699036,-1.308745265007019,-0.31997716426849365,0.47754886746406555,-0.9858798384666443,-0.4426189064979553,0.43801581859588623,-0.6869738698005676,-0.4644828140735626,0.19962629675865173,-0.9782605171203613,-0.05611526593565941,0.26722460985183716,-1.263266682624817,-0.3344007134437561,0.22194203734397888,-0.8528894186019897,-0.39284923672676086,0.21335089206695557,-0.5316122770309448,-0.3438817858695984,-0.081171914935112,-0.9111058115959167,-0.08029628545045853,-0.025839153677225113,-1.113431692123413,-0.3768062889575958,-0.019906360656023026,-0.6766558885574341,-0.332086443901062,0.009103179909288883,-0.3892372250556946,-0.20117489993572235,-0.37119320034980774,-0.8129182457923889,-0.11425918340682983,-0.3016539216041565,-0.9603759050369263,-0.32115262746810913,-0.25252464413642883,-0.6401350498199463,-0.27787306904792786,-0.20421329140663147,-0.4252971112728119,-0.17475329339504242,A
0.0,0.0,0.0,0.384785920381546,-0.13286401331424713,-0.18755224347114563,0.7401105761528015,-0.5975324511528015,-0.22924724221229553,0.816804826259613,-1.03500497341156,-0.25581130385398865,0.8052666187286377,-1.3946592807769775,-0.26010000705718994,0.4783496856689453,-1.0062823295593262,-0.09673399478197098,0.5357959270477295,-1.2907103300094604,-0.3327443599700928,0.4694828987121582,-0.9606046676635742,-0.4473300278186798,0.43694746494293213,-0.6597253084182739,-0.4657851755619049,0.18278451263904572,-0.9806435704231262,-0.07015269994735718,0.25688856840133667,-1.2650717496871948,-0.34240105748176575,0.20608747005462646,-0.840791642665863,-0.3977935314178467,0.19615432620048523,-0.5066205263137817,-0.34601685404777527,-0.1005621924996376,-0.9095346331596375,-0.08163372427225113,-0.04566724970936775,-1.1273810863494873,-0.36849915981292725,-0.046941086649894714,-0.688324511051178,-0.3250633180141449,-0.02403733693063259,-0.39453232288360596,-0.19731497764587402,-0.38555240631103516,-0.8084731101989746,-0.1022479385137558,-0.31587275862693787,-0.9611834287643433,-0.30757462978363037,-0.27585530281066895,-0.633232831954956,-0.26713934540748596,-0.23416118323802948,-0.41329696774482727,-0.1658707857131958,A
0.0,0.0,0.0,0.39700227975845337,-0.146943598985672,-0.196542888879776,0.7435228824615479,-0.6065372824668884,-0.24505603313446045,0.8193409442901611,-1.039409875869751,-0.2786681354045868,0.8054648637771606,-1.4054150581359863,-0.2893996834754944,0.46742552518844604,-1.0095843076705933,-0.1078653484582901,0.536828339099884,-1.311315894126892,-0.3471153676509857,0.4731091260910034,-0.9869615435600281,-0.46333861351013184,0.4300689697265625,-0.6755576133728027,-0.4827171564102173,0.17166678607463837,-0.9820007681846619,-0.07872804254293442,0.24874581396579742,-1.2573540210723877,-0.35292908549308777,0.19875061511993408,-0.8305295705795288,-0.410044401884079,0.18501673638820648,-0.49271565675735474,-0.3623764216899872,-0.11580739170312881,-0.9111799001693726,-0.08877422660589218,-0.045290812849998474,-1.1307759284973145,-0.37967154383659363,-0.05147216469049454,-0.6855562329292297,-0.3340931832790375,-0.0368761271238327,-0.3836660087108612,-0.20583727955818176,-0.40780454874038696,-0.8088898062705994,-0.10901901125907898,-0.3260205388069153,-0.9652695059776306,-0.31937655806541443,-0.2892041504383087,-0.6334773302078247,-0.27705708146095276,-0.25613123178482056,-0.40797510743141174,-0.1747998297214508,A
0.0,0.0,0.0,0.3941476047039032,-0.13707755506038666,-0.18397589027881622,0.7553867697715759,-0.5883185863494873,-0.22354236245155334,0.8360857963562012,-1.0215554237365723,-0.2519131302833557,0.8461635112762451,-1.3802634477615356,-0.2561893165111542,0.4999438226222992,-0.996964156627655,-0.07414346933364868,0.5735282897949219,-1.3007214069366455,-0.3103805482387543,0.4994502365589142,-0.98145991563797,-0.42676785588264465,0.4521683156490326,-0.684442400932312,-0.44775813817977905,0.21089603006839752,-0.9761380553245544,-0.05167827010154724,0.28785714507102966,-1.2685174942016602,-0.32661718130111694,0.23099035024642944,-0.8551551699638367,-0.3882668614387512,0.21625959873199463,-0.5224847197532654,-0.34160032868385315,-0.0689544752240181,-0.9135472774505615,-0.06897788494825363,-0.004446614533662796,-1.1208628416061401,-0.36242374777793884,-0.013131048530340195,-0.6863955855369568,-0.3241625130176544,0.007658322807401419,-0.3929791748523712,-0.1987697035074234,-0.3576390743255615,-0.8211989998817444,-0.09564992785453796,-0.2767050862312317,-0.9722006916999817,-0.3059448301792145,-0.2460918426513672,-0.6392601728439331,-0.26813754439353943,-0.2071657031774521,-0.4119187593460083,-0.1690831184387207,A
0.0,0.0,0.0,0.39850324392318726,-0.14739221334457397,-0.17235346138477325,0.7468080520629883,-0.5941559672355652,-0.2112579196691513,0.833381175994873,-1.0226283073425293,-0.24305739998817444,0.847186267375946,-1.3814702033996582,-0.2527681589126587,0.5032256245613098,-0.9939192533493042,-0.06260742992162704,0.5686613917350769,-1.2916876077651978,-0.2905980944633484,0.497123122215271,-0.9827995896339417,-0.41033828258514404,0.45231640338897705,-0.6933534145355225,-0.4384547770023346,0.21767276525497437,-0.9749282002449036,-0.04612048342823982,0.28958091139793396,-1.2584164142608643,-0.3169625997543335,0.23464460670948029,-0.8471241593360901,-0.3854173719882965,0.2177569717168808,-0.5167744159698486,-0.34693223237991333,-0.05623112991452217,-0.9120261073112488,-0.06704334169626236,-0.0033844108693301678,-1.1220239400863647,-0.3503105640411377,-0.005657026544213295,-0.6917091012001038,-0.3123376667499542,0.017247730866074562,-0.39902058243751526,-0.19245833158493042,-0.3368159830570221,-0.8182914853096008,-0.09739318490028381,-0.26696261763572693,-0.9642022252082825,-0.3027763366699219,-0.22940322756767273,-0.6374210715293884,-0.2658749222755432,-0.17841944098472595,-0.4167301058769226,-0.17060528695583344,A
0.0,0.0,0.0,0.37750521302223206,-0.14666630327701569,-0.17649760842323303,0.7295728325843811,-0.5953261256217957,-0.21751181781291962,0.8144804835319519,-1.0166549682617188,-0.2500716745853424,0.8282970190048218,-1.371052622795105,-0.259750097990036,0.4797874987125397,-1.0049800872802734,-0.07515586167573929,0.5412380695343018,-1.2981493473052979,-0.30374276638031006,0.46333420276641846,-0.9822729229927063,-0.4209269881248474,0.4169090986251831,-0.6909850835800171,-0.4467376172542572,0.19212546944618225,-0.979570746421814,-0.05935009568929672,0.2596338093280792,-1.2691203355789185,-0.32843804359436035,0.20314157009124756,-0.8605349659919739,-0.3946668207645416,0.18660855293273926,-0.5266687273979187,-0.35577771067619324,-0.08227264881134033,-0.9102973341941833,-0.08077535778284073,-0.028695110231637955,-1.1253206729888916,-0.36212655901908875,-0.031641289591789246,-0.6946113109588623,-0.3217284083366394,-0.010632543824613094,-0.39549750089645386,-0.2013125866651535,-0.36385902762413025,-0.8141400218009949,-0.11227284371852875,-0.29086339473724365,-0.9665940403938293,-0.31387776136398315,-0.2553766071796417,-0.6474322080612183,-0.2740759253501892,-0.21304021775722504,-0.42508673667907715,-0.1779741495847702,A
0.0,0.0,0.0,0.3727141320705414,-0.11367430537939072,-0.18941321969032288,0.7472828030586243,-0.5677076578140259,-0.23143814504146576,0.8425741791725159,-1.0080931186676025,-0.2610408365726471,0.8500681519508362,-1.3709437847137451,-0.2672383785247803,0.5146881341934204,-0.9932599663734436,-0.0767049565911293,0.5697171092033386,-1.2742340564727783,-0.31574487686157227,0.47738564014434814,-0.9583711624145508,-0.4427919089794159,0.42564576864242554,-0.6674407720565796,-0.4730575680732727,0.22466929256916046,-0.9730435013771057,-0.05199533328413963,0.27890336513519287,-1.2463010549545288,-0.3279915452003479,0.2113759070634842,-0.8350650668144226,-0.3980325162410736,0.19281424582004547,-0.5086402893066406,-0.3599197268486023,-0.04687056690454483,-0.9115748405456543,-0.06711464375257492,-0.019115827977657318,-1.1235867738723755,-0.3584171533584595,-0.0365319550037384,-0.6887544393539429,-0.3228706419467926,-0.018938587978482246,-0.38908275961875916,-0.20396307110786438,-0.3221518397331238,-0.8259044289588928,-0.09282458573579788,-0.2861553430557251,-0.9687433242797852,-0.30865633487701416,-0.2689012885093689,-0.6310995221138,-0.27719154953956604,-0.22779937088489532,-0.400587797164917,-0.18356025218963623,A
0.0,0.0,0.0,0.3758831322193146,-0.14181756973266602,-0.18034589290618896,0.7277359962463379,-0.5683859586715698,-0.22391748428344727,0.8273770809173584,-0.9766796231269836,-0.25820139050483704,0.8294548392295837,-1.3320682048797607,-0.272874653339386,0.5017333030700684,-0.9916486144065857,-0.07919061928987503,0.5599431991577148,-1.2668466567993164,-0.30740803480148315,0.4677329957485199,-0.9609530568122864,-0.43219730257987976,0.4100741744041443,-0.6753157377243042,-0.46362215280532837,0.21791577339172363,-0.9742274284362793,-0.05819880962371826,0.2768476903438568,-1.2388838529586792,-0.3229750692844391,0.20003317296504974,-0.8523162603378296,-0.39201006293296814,0.1724759191274643,-0.5276148915290833,-0.35609114170074463,-0.0559423454105854,-0.9115962386131287,-0.07402042299509048,-0.019875284284353256,-1.1057662963867188,-0.3499031662940979,-0.045789193361997604,-0.6946921944618225,-0.317249059677124,-0.030401136726140976,-0.40155163407325745,-0.2036745697259903,-0.33149129152297974,-0.8177533149719238,-0.09992624819278717,-0.2825916111469269,-0.9488651752471924,-0.3013445734977722,-0.26635223627090454,-0.6270203590393066,-0.26614826917648315,-0.2249213010072708,-0.39914920926094055,-0.17246723175048828,A
0.0,0.0,0.0,0.3673344552516937,-0.30502715706825256,-0.1601075679063797,0.588642954826355,-0.7041730284690857,-0.24095751345157623,0.5954235792160034,-1.0229207277297974,-0.32015615701675415,0.56705242395401,-1.278198480606079,-0.3838179409503937,0.3188115954399109,-1.0274007320404053,-0.12878179550170898,0.3749735355377197,-1.1868783235549927,-0.3568146824836731,0.36230409145355225,-0.8877609968185425,-0.5015501379966736,0.3444596230983734,-0.6126426458358765,-0.5607341527938843,0.041963450610637665,-0.9923872351646423,-0.11576558649539948,0.11499815434217453,-1.08798086643219,-0.36152172088623047,0.13368189334869385,-0.7380071878433228,-0.4412189722061157,0.16698093712329865,-0.4213101863861084,-0.43622148036956787,-0.2075686752796173,-0.9303476810455322,-0.13490606844425201,-0.0881938487291336,-0.8979086875915527,-0.34929388761520386,-0.04804617539048195,-0.5794334411621094,-0.35794296860694885,-0.010839150287210941,-0.3115149140357971,-0.3013884127140045,-0.43150725960731506,-0.8439671397209167,-0.16950872540473938,-0.3097287714481354,-0.8011094927787781,-0.2832508981227875,-0.2506510317325592,-0.5455030202865601,-0.2692902982234955,-0.21214503049850464,-0.35198143124580383,-0.220110222697258,A
0.0,0.0,0.0,0.38979625701904297,-0.13220612704753876,-0.1855255365371704,0.7393405437469482,-0.5702102780342102,-0.23234285414218903,0.8352487087249756,-0.998313844203949,-0.265858918428421,0.8259241580963135,-1.3688204288482666,-0.2807725965976715,0.5069847702980042,-0.9926570653915405,-0.09391888976097107,0.5655490756034851,-1.2870513200759888,-0.32567793130874634,0.4870562255382538,-0.9776419997215271,-0.44784465432167053,0.43724286556243896,-0.6775660514831543,-0.4725790023803711,0.21634690463542938,-0.9741518497467041,-0.06492660939693451,0.2791171371936798,-1.242771029472351,-0.32643893361091614,0.20649613440036774,-0.8429536819458008,-0.3875682055950165,0.18485915660858154,-0.5131897330284119,-0.34470492601394653,-0.06686287373304367,-0.9110538363456726,-0.07316773384809494,-0.028675345703959465,-1.0948611497879028,-0.3460569679737091,-0.053790535777807236,-0.6716204881668091,-0.31051453948020935,-0.03639950603246689,-0.38015976548194885,-0.19343560934066772,-0.34750786423683167,-0.8192381262779236,-0.09069078415632248,-0.30646321177482605,-0.9484912753105164,-0.2828189730644226,-0.287876158952713,-0.6175997853279114,-0.24213197827339172,-0.24607810378074646,-0.3927561044692993,-0.14449624717235565,A
0.0,0.0,0.0,0.3841663599014282,-0.17431515455245972,-0.17612816393375397,0.7114705443382263,-0.5872504115104675,-0.22440750896930695,0.7869346737861633,-0.9978511333465576,-0.26553502678871155,0.7907236218452454,-1.3469059467315674,-0.2873927056789398,0.4900429844856262,-1.0016297101974487,-0.06285775452852249,0.5345630645751953,-1.2725378274917603,-0.2862471044063568,0.44973742961883545,-0.9582626223564148,-0.4136037826538086,0.40273118019104004,-0.6695995926856995,-0.44799861311912537,0.21758796274662018,-0.9751719236373901,-0.041095931082963943,0.26093679666519165,-1.229943037033081,-0.2979443073272705,0.19376690685749054,-0.8486796617507935,-0.37060728669166565,0.17258748412132263,-0.5287091135978699,-0.34057098627090454,-0.04595283418893814,-0.9056942462921143,-0.05543172359466553,-0.020595060661435127,-1.094339370727539,-0.31886935234069824,-0.04061015322804451,-0.6974513530731201,-0.28423482179641724,-0.026084469631314278,-0.4127373695373535,-0.17301376163959503,-0.3121269643306732,-0.8049271702766418,-0.08027386665344238,-0.2705610692501068,-0.9577908515930176,-0.267867773771286,-0.2602824568748474,-0.64259272813797,-0.2244861125946045,-0.2287447601556778,-0.4157504737377167,-0.12753690779209137,A
0.0,0.0,0.0,0.38436752557754517,-0.09774313122034073,-0.18977496027946472,0.7706555128097534,-0.5651357173919678,-0.22879238426685333,0.8596977591514587,-1.0242252349853516,-0.25505080819129944,0.8638092279434204,-1.3893579244613647,-0.25679877400398254,0.5237247347831726,-0.9940693378448486,-0.0970124900341034,0.5770726203918457,-1.3044533729553223,-0.34544646739959717,0.486711323261261,-0.9725977182388306,-0.4728067219257355,0.4344945251941681,-0.66545170545578,-0.5027088522911072,0.2196481078863144,-0.9726961255073547,-0.07490143924951553,0.26298585534095764,-1.253782033920288,-0.3640190660953522,0.20335964858531952,-0.8251919150352478,-0.4341059923171997,0.18541856110095978,-0.49359920620918274,-0.39523711800575256,-0.058129020035266876,-0.9068750143051147,-0.09262151271104813,-0.04462369531393051,-1.126222848892212,-0.39397501945495605,-0.05083024874329567,-0.6768141984939575,-0.35305771231651306,-0.03171132877469063,-0.3740615248680115,-0.2311134785413742,-0.3374662697315216,-0.8188190460205078,-0.12085369229316711,-0.32115769386291504,-0.9632000923156738,-0.34230872988700867,-0.29859158396720886,-0.619530439376831,-0.3090752959251404,-0.25026801228523254,-0.3923480212688446,-0.21501469612121582,A
0.0,0.0,0.0,0.3693394362926483,-0.12489461153745651,-0.19806191325187683,0.7382649779319763,-0.5772377848625183,-0.2441302388906479,0.8350025415420532,-1.0183552503585815,-0.2758241593837738,0.8429394364356995,-1.3826192617416382,-0.282639741897583,0.5047555565834045,-0.999407947063446,-0.09212339669466019,0.5541771054267883,-1.3009430170059204,-0.3367159068584442,0.4661162197589874,-0.9786221981048584,-0.4611283540725708,0.42525848746299744,-0.6858137845993042,-0.48909303545951843,0.21218803524971008,-0.9751209020614624,-0.06410109251737595,0.24616241455078125,-1.260703444480896,-0.35195791721343994,0.1810845285654068,-0.8406049013137817,-0.41896796226501465,0.17261184751987457,-0.5129010677337646,-0.37545350193977356,-0.05854173004627228,-0.9077563881874084,-0.07663583010435104,-0.05258358642458916,-1.1353332996368408,-0.37474095821380615,-0.06163773685693741,-0.6988064646720886,-0.33240875601768494,-0.03202447295188904,-0.40402093529701233,-0.20716305077075958,-0.335661917924881,-0.8134406208992004,-0.10062336176633835,-0.32574617862701416,-0.9585406184196472,-0.3220827877521515,-0.2971131205558777,-0.6238322854042053,-0.2897614538669586,-0.23922783136367798,-0.4041120409965515,-0.1937904804944992,A
0.0,0.0,0.0,0.37527722120285034,-0.1268957406282425,-0.1963837444782257,0.7365540862083435,-0.5690107345581055,-0.24153850972652435,0.8311125636100769,-1.0094988346099854,-0.2731003761291504,0.8439663052558899,-1.3738278150558472,-0.28002065420150757,0.5033869743347168,-0.9966835975646973,-0.08209604024887085,0.5461571216583252,-1.298604130744934,-0.3223733901977539,0.4621080756187439,-0.9862315058708191,-0.44601964950561523,0.42433786392211914,-0.6939727663993835,-0.47429540753364563,0.21883057057857513,-0.9743166565895081,-0.05304555222392082,0.2433193027973175,-1.2539892196655273,-0.341431587934494,0.1826045960187912,-0.8370492458343506,-0.4123353064060211,0.1798325628042221,-0.5085341334342957,-0.37114325165748596,-0.0451582670211792,-0.9088809490203857,-0.06414372473955154,-0.04291946440935135,-1.131198763847351,-0.3626211881637573,-0.050776977092027664,-0.6929708123207092,-0.32404613494873047,-0.017571261152625084,-0.3976336419582367,-0.20126093924045563,-0.3167717754840851,-0.8137215375900269,-0.08679042756557465,-0.31558653712272644,-0.9473599195480347,-0.31155693531036377,-0.28474706411361694,-0.6087331175804138,-0.2853012979030609,-0.21913285553455353,-0.3929143249988556,-0.19360047578811646,A
0.0,0.0,0.0,0.3746815621852875,-0.15453031659126282,-0.1895999163389206,0.7298728823661804,-0.595896303653717,-0.23869217932224274,0.8211916089057922,-1.0238553285598755,-0.2750149071216583,0.826083242893219,-1.3878027200698853,-0.28955912590026855,0.4700049161911011,-1.0085902214050293,-0.0951588824391365,0.519801676273346,-1.3214751482009888,-0.3306230306625366,0.4420648217201233,-1.004329800605774,-0.4488370716571808,0.404420405626297,-0.711326003074646,-0.47308093309402466,0.18563897907733917,-0.9801562428474426,-0.06946519017219543,0.2404758781194687,-1.2787492275238037,-0.3436000943183899,0.17664186656475067,-0.8710058927536011,-0.4047459363937378,0.1645827442407608,-0.546610414981842,-0.35951530933380127,-0.08840099722146988,-0.9053744077682495,-0.08157968521118164,-0.05526942387223244,-1.1395455598831177,-0.36923354864120483,-0.06417027115821838,-0.7126962542533875,-0.32663291692733765,-0.03613744303584099,-0.42402008175849915,-0.20208857953548431,-0.370265930891037,-0.7983385324478149,-0.10332591831684113,-0.32732823491096497,-0.9578372836112976,-0.31400784850120544,-0.2855583131313324,-0.6328297257423401,-0.27500414848327637,-0.22857992351055145,-0.415598064661026,-0.1756136417388916,A
0.0,0.0,0.0,0.3761981427669525,-0.14949767291545868,-0.17427626252174377,0.7205319404602051,-0.5993055105209351,-0.21770618855953217,0.805982232093811,-1.036137342453003,-0.2528291940689087,0.8196221590042114,-1.394565224647522,-0.266192227602005,0.5011612176895142,-1.0057520866394043,-0.07561055570840836,0.5325972437858582,-1.3146424293518066,-0.3159135580062866,0.44799908995628357,-1.0094139575958252,-0.44399917125701904,0.404915452003479,-0.7126511931419373,-0.4761927127838135,0.20467081665992737,-0.9769058227539062,-0.06130581721663475,0.21605849266052246,-1.2603014707565308,-0.3374723792076111,0.17041248083114624,-0.8509759306907654,-0.4081813097000122,0.16800829768180847,-0.5284634828567505,-0.3746809959411621,-0.06900839507579803,-0.9033128023147583,-0.08531796932220459,-0.0729234367609024,-1.132727861404419,-0.37616634368896484,-0.06550683826208115,-0.705862820148468,-0.33824217319488525,-0.030454806983470917,-0.41283118724823,-0.221242755651474,-0.3408569097518921,-0.7971452474594116,-0.11887334287166595,-0.3302691876888275,-0.9649883508682251,-0.3361271321773529,-0.2954305410385132,-0.6418576240539551,-0.3038831949234009,-0.23931285738945007,-0.4194849729537964,-0.21143412590026855,A
0.0,0.0,0.0,0.38471660017967224,-0.15951888263225555,-0.17723281681537628,0.7318916320800781,-0.6023708581924438,-0.22019970417022705,0.8398451805114746,-1.0343807935714722,-0.2537095844745636,0.8538545966148376,-1.40453040599823,-0.2663908898830414,0.491895467042923,-0.9998480081558228,-0.07053324580192566,0.5463388562202454,-1.3201870918273926,-0.3104902505874634,0.46421244740486145,-1.0200599431991577,-0.4319746196269989,0.40980851650238037,-0.7247681617736816,-0.455025315284729,0.19627580046653748,-0.9790511131286621,-0.05411392077803612,0.22686828672885895,-1.2832599878311157,-0.3250841200351715,0.16874247789382935,-0.8746591806411743,-0.3899356424808502,0.16278773546218872,-0.5479435920715332,-0.3474437892436981,-0.07618726789951324,-0.910057544708252,-0.07706332206726074,-0.05904120206832886,-1.1325302124023438,-0.36313456296920776,-0.0782594382762909,-0.7065398097038269,-0.32390260696411133,-0.055639781057834625,-0.42279723286628723,-0.2002771645784378,-0.3406185507774353,-0.8034190535545349,-0.10941080003976822,-0.32160601019859314,-0.9924659132957458,-0.3092418313026428,-0.29861947894096375,-0.6845811009407043,-0.26570120453834534,-0.25251778960227966,-0.46708402037620544,-0.16378681361675262,A
0.0,0.0,0.0,0.39815616607666016,-0.1715441346168518,-0.18572482466697693,0.7569658756256104,-0.595500648021698,-0.23485487699508667,0.861289381980896,-1.019850730895996,-0.2719525992870331,0.8748878836631775,-1.3828623294830322,-0.28839999437332153,0.5325085520744324,-0.993644118309021,-0.08659037202596664,0.5724320411682129,-1.3071365356445312,-0.3217044770717621,0.48555436730384827,-0.9993900656700134,-0.44343769550323486,0.4381178021430969,-0.7056214213371277,-0.47021347284317017,0.2368009388446808,-0.9695069789886475,-0.06304824352264404,0.26400476694107056,-1.2657955884933472,-0.3187270164489746,0.20919771492481232,-0.8682742118835449,-0.3808356523513794,0.2063453197479248,-0.560045063495636,-0.34490737318992615,-0.04376810044050217,-0.8938693404197693,-0.0781538262963295,-0.03754062578082085,-1.1154499053955078,-0.35464003682136536,-0.035908326506614685,-0.7049733400344849,-0.31668806076049805,0.0008432950126007199,-0.4303264617919922,-0.20082920789718628,-0.3243376314640045,-0.7789508104324341,-0.10258603096008301,-0.2982870638370514,-0.9677885174751282,-0.3016569912433624,-0.258760005235672,-0.6630688905715942,-0.2583528161048889,-0.20761267840862274,-0.44936832785606384,-0.1596313714981079,A
0.0,0.0,0.0,0.39708733558654785,-0.1355486661195755,-0.19602073729038239,0.7767181396484375,-0.553223729133606,-0.2471684068441391,0.8592274188995361,-0.998863697052002,-0.2835786044597626,0.8753628730773926,-1.3629494905471802,-0.2961161732673645,0.5452445149421692,-0.9852192997932434,-0.0861349105834961,0.5948247313499451,-1.3113752603530884,-0.32770630717277527,0.5011526346206665,-0.9846407771110535,-0.45071905851364136,0.45745202898979187,-0.6846861243247986,-0.47666803002357483,0.2502932846546173,-0.9665758013725281,-0.055478472262620926,0.27902597188949585,-1.2709683179855347,-0.33024683594703674,0.21288304030895233,-0.8598858118057251,-0.39622122049331665,0.2042892873287201,-0.5440492630004883,-0.35547223687171936,-0.02156660705804825,-0.9003470540046692,-0.0644141212105751,-0.02233559638261795,-1.1369282007217407,-0.35288381576538086,-0.036353256553411484,-0.705609142780304,-0.3086767792701721,-0.007582835853099823,-0.41894617676734924,-0.18332539498806,-0.29320982098579407,-0.7933106422424316,-0.0839165598154068,-0.2865417003631592,-0.9754958748817444,-0.29579418897628784,-0.2660890221595764,-0.6430167555809021,-0.2553688585758209,-0.21731887757778168,-0.41791510581970215,-0.1533477008342743,A
